field_1,n_shipname,lat_bin,lon_bin,fishing_hours,total_hours,fishing_hours_sq_km,total_hours_sq_km
"6855",AUDAZ,-19.39,-70.32,0,0.472222222222222,0,0.406311910022153
"8202",EPERVA64,-19.59,-70.3,0,0.412777777777778,0,0.355603460131144
"8260",LOA2,-19.58,-70.27,0,0.266666666666667,0,0.229716099453027
"8261",LOA2,-19.51,-70.28,0,0.133333333333333,0,0.114808244560499
"8274",LOA2,-19.37,-70.31,0,0.266666666666667,0,0.229418553958168
"8280",LOA2,-19.58,-70.29,0,0.533333333333333,0,0.459432198906053
"8343",CLAUDIAALEJANDRA,-19.57,-70.28,0,0.133333333333333,0,0.114850921560557
"8355",CLAUDIAALEJANDRA,-19.59,-70.27,0,0.133333333333333,0,0.114865182276547
"8363",CLAUDIAALEJANDRA,-19.58,-70.28,0,0.4,0,0.34457414917954
"8382",CLAUDIAALEJANDRA,-19.43,-70.3,0,0.133333333333333,0,0.114751586866842
"8675",BARRACUDAIV,-19.32,-70.35,0,0.0666666666666667,0,0.0573370692980649
"9431",ANGAMOS1,-19.35,-70.35,0,0.0863888888888889,0,0.0743129372131292
"9437",ANGAMOS1,-19.5,-70.3,0,0.109166666666667,0,0.0939934391456562
"9455",ANGAMOS1,-19.43,-70.3,0,0.133333333333333,0,0.114751586866842
"9512",ATACAMAV,-19.51,-70.29,0,0.133333333333333,0,0.114808244560499
"9604",TORNADO,-19.56,-70.28,0,0.0666666666666667,0,0.0574218988887144
"9771",CORPESCA2,-19.39,-70.31,2.24444444444444,2.24444444444444,1.9311766076347,1.9311766076347
"9984",COLLEN,-19.32,-70.35,0,0.133333333333333,0,0.11467413859613
"10895",EPERVA56,-19.5,-70.3,0,0.661388888888889,0,0.569461523169994
"10935",EPERVA56,-19.39,-70.33,0,0.656388888888889,0,0.564773554930792
"11183",SALMON,-19.33,-70.33,0,0.433333333333333,0,0.3727137620832
"11185",SALMON,-19.55,-70.26,0,0.133333333333333,0,0.114836678375878
"11187",SALMON,-19.44,-70.31,0,0.183333333333333,0,0.157793148956534
"11202",COLLEN,-19.56,-70.3,0,0.266666666666667,0,0.229687595554857
"11214",COSTAGRANDE1,-19.56,-70.29,0,0.533333333333333,0,0.459375191109715
"11246",AVENTURERO,-19.36,-70.35,0,0.6,0,0.516160082661195
"11247",AVENTURERO,-19.56,-70.31,0,0.385,0,0.331611466082325
"11512",BANDURRIA,-19.37,-70.33,0,0.133333333333333,0,0.114709276979084
"11861",AVENTURERO,-19.34,-70.34,0,0.286388888888889,0,0.246340655192776
"11899",BANDURRIA,-19.32,-70.36,0,0.0411111111111111,0,0.0353578594004734
"12227",ANGAMOS4,-19.48,-70.3,0,0.378611111111111,0,0.325947153108098
"12466",MARLIN,-19.59,-70.27,0,0.131944444444444,0,0.113668669961167
"12471",MARLIN,-19.56,-70.31,0,0.335277777777778,0,0.288784299827826
"12601",BLANQUILLO,-19.4,-70.32,0,0.108055555555556,0,0.0929794382976017
"12602",BLANQUILLO,-19.36,-70.33,0,0.176111111111111,0,0.15150254278111
"12723",MERO,-19.36,-70.32,0,0.0461111111111111,0,0.0396678582045178
"12755",COSTAGRANDE1,-19.43,-70.31,0,0.383333333333333,0,0.329910812242171
"12763",COSTAGRANDE1,-19.34,-70.34,0,0.133333333333333,0,0.114688180885095
"12979",CORPESCAI,-19.49,-70.29,0,0.0963888888888889,0,0.0829865348056706
"12999",CORPESCAI,-19.5,-70.28,0,0.133333333333333,0,0.11480114704813
"13193",EPERVA51,-19.56,-70.28,0,0.0702777777777778,0,0.0605322517451864
"13501",EPERVA66,-19.37,-70.32,0.675,0.929722222222222,0.580715714706613,0.799858229268738
"15407",CLAUDIAALEJANDRA,-19.37,-70.31,0,0.133333333333333,0,0.114709276979084
"15578",EPERVA51,-19.38,-70.34,0,0.266666666666667,0,0.229432635449619
"15700",MERO,-19.45,-70.3,0,0.133333333333333,0,0.114765725072956
"15701",MERO,-19.38,-70.32,0,0.0894444444444444,0,0.0769555298070596
"15950",ICALMA,-19.32,-70.33,0,0.292222222222222,0,0.251327487089851
"16045",TRUENOI,-19.39,-70.33,2.26666666666667,2.48333333333333,1.95029716810633,2.13672263270473
"16046",TRUENOI,-19.57,-70.3,0,0.221111111111111,0,0.190461111587924
"16078",TRUENOI,-19.46,-70.31,0,0.1,0,0.0860796005454295
"16283",COLLEN,-19.36,-70.32,0,0.266666666666667,0,0.229404481182753
"16285",COLLEN,-19.47,-70.29,0,0.266666666666667,0,0.229559761501315
"16289",COLLEN,-19.58,-70.28,0,0.133333333333333,0,0.114858049726513
"16818",INTREPIDO,-19.55,-70.31,0,0.266666666666667,0,0.229673356751756
"16862",EPERVA56,-19.4,-70.33,0,0.266666666666667,0,0.229460824590482
"17011",ANGAMOS4,-19.33,-70.32,0,0.0538888888888889,0,0.0463503011821415
"17180",BLANQUILLO,-19.33,-70.33,0,0.0863888888888889,0,0.0743038333383815
"17612",PARINAI,-19.35,-70.35,0,0.229444444444444,0,0.197371338064453
"17642",PARINAI,-19.49,-70.3,0,0.06,0,0.0516573242594376
"18329",HURACAN,-19.49,-70.3,0,0.269166666666667,0,0.231740496330533
"18357",HURACAN,-19.36,-70.33,1.70888888888889,2.01194444444444,1.47010038357948,1.73080901792363
"19606",DONERNESTOAYALAMARFIL,-19.5,-70.3,0,0.0622222222222222,0,0.0535738686224606
"20669",ALBIMER,-19.35,-70.36,0,0.133333333333333,0,0.114695208560457
"20765",HURACAN,-19.31,-70.32,0,0.248055555555556,0,0.21332862857126
"21336",RELAMPAGO,-19.44,-70.3,0,0.121666666666667,0,0.104717271580245
"21348",RELAMPAGO,-19.45,-70.31,0,0.147777777777778,0,0.127198678622527
"21917",MERO,-19.42,-70.32,1.45694444444444,1.45694444444444,1.25382297920677,1.25382297920677
"22127",SALMON,-19.58,-70.28,0,0.267222222222222,0,0.23019467466022
"22133",SALMON,-19.35,-70.34,0,0.177777777777778,0,0.152926944747276
"22464",EPERVA65,-19.44,-70.31,0,0.383333333333333,0,0.329931129636389
"22872",ALBIMER,-19.41,-70.31,0,0.266666666666667,0,0.229474932244827
"22881",ALBIMER,-19.54,-70.28,0.533333333333333,0.933333333333333,0.459318253418628,0.803806943482599
"22948",EPERVA62,-19.54,-70.29,0,0.560555555555556,0,0.482762622603537
"23252",EPERVA49,-19.32,-70.31,0,0.0666666666666667,0,0.0573370692980649
"23716",BANDURRIA,-19.56,-70.31,0,2.13333333333333,0,1.83750076443886
"23772",EPERVA56,-19.35,-70.33,0,0.271666666666667,0,0.23369148744193
"23773",EPERVA56,-19.49,-70.3,0,0.506944444444444,0,0.436456559136452
"24101",EPERVA66,-19.49,-70.3,0,0.403888888888889,0,0.347730321635288
"24503",CORPESCA2,-19.57,-70.3,1.60916666666667,2.28388888888889,1.38610705958398,1.96730057723105
"24727",COSTAGRANDE1,-19.58,-70.31,0.533333333333333,1.6,0.459432198906053,1.37829659671816
"24732",RELAMPAGO,-19.35,-70.34,0,0.5725,0,0.492472551756461
"24733",RELAMPAGO,-19.38,-70.33,0,1.71694444444444,0,1.47721158303551
"24954",BARRACUDAIV,-19.53,-70.29,0,0.158333333333333,0,0.136351662596115
"25467",MARLIN,-19.4,-70.31,0,0.436944444444444,0,0.375981121959197
"25775",COLLEN,-19.57,-70.32,0,0.133333333333333,0,0.114850921560557
"25841",ANGAMOS3,-19.55,-70.3,0,0.236666666666667,0,0.203835104117184
"26768",MARLIN,-19.57,-70.28,0,0.332777777777778,0,0.286648758394891
"26857",CLAUDIAALEJANDRA,-19.51,-70.28,0.8,2.26666666666667,0.688849467362996,1.95174015752849
"26873",EPERVA62,-19.41,-70.32,0,0.390277777777778,0,0.335846124795814
"26982",AVENTURERO,-19.57,-70.32,0,0.721111111111111,0,0.621152067440014
"27030",CAMINA,-19.54,-70.28,0,0.150555555555556,0,0.129661715287967
"27921",LICANTEN,-19.39,-70.31,0,0.133333333333333,0,0.114723362829784
"27932",LICANTEN,-19.59,-70.28,0,0.133333333333333,0,0.114865182276547
"27978",EPERVA61,-19.38,-70.33,0,0.300555555555556,0,0.258589699538008
"28077",EPERVA62,-19.55,-70.31,0,0.4375,0,0.37680785092085
"28572",ATACAMAV,-19.56,-70.28,0,0.266666666666667,0,0.229687595554857
"29182",LOA7,-19.51,-70.28,0,0.1,0,0.0861061834203745
"29183",LOA7,-19.39,-70.3,0,0.113333333333333,0,0.0975148584053167
"29202",LOA7,-19.41,-70.31,0,0.133333333333333,0,0.114737466122413
"29205",LOA7,-19.33,-70.35,0,0.133333333333333,0,0.114681157564062
"29471",ANGAMOS4,-19.57,-70.3,0,0.225,0,0.19381093013344
"29971",EPERVA62,-19.55,-70.29,0,0.524166666666667,0,0.451451691865171
"30219",HALCON,-19.43,-70.3,0,0.249444444444444,0,0.214681093763384
"30541",LOA2,-19.34,-70.32,0,0.266666666666667,0,0.229376361770189
"30549",LOA2,-19.35,-70.36,0,0.133333333333333,0,0.114695208560457
"30555",LOA2,-19.52,-70.27,0,0.133333333333333,0,0.114815346448214
"30629",CLAUDIAALEJANDRA,-19.34,-70.32,0,0.266666666666667,0,0.229376361770189
"30640",CLAUDIAALEJANDRA,-19.32,-70.35,0,0.266666666666667,0,0.22934827719226
"30971",BARRACUDAIV,-19.45,-70.29,0,0.126111111111111,0,0.108549248298171
"30972",BARRACUDAIV,-19.37,-70.3,0,0.133333333333333,0,0.114709276979084
"31039",HALCON,-19.4,-70.32,0,0.133333333333333,0,0.114730412295241
"31721",ANGAMOS1,-19.33,-70.33,0,0.0286111111111111,0,0.0246086650606215
"31722",ANGAMOS1,-19.39,-70.32,0,0.169722222222222,0,0.14603328060208
"32535",LOA1,-19.46,-70.3,1.35,1.75,1.1620746073633,1.50639300954502
"32994",ICALMA,-19.56,-70.28,0,0.246666666666667,0,0.212461025888243
"33192",PUCARA,-19.4,-70.33,0,0.15,0,0.129071713832146
"33321",INTREPIDO,-19.55,-70.29,0.15,2.1475,0.129191263172863,1.84958825109149
"33420",SALMON,-19.57,-70.31,0,0.613055555555556,0,0.528074966425312
"33456",SALMON,-19.32,-70.37,0,0.130277777777778,0,0.112046189586635
"33458",SALMON,-19.59,-70.29,0,0.548333333333333,0,0.4723830621123
"33461",SALMON,-19.38,-70.31,0,0.0622222222222222,0,0.053534281604911
"33463",SALMON,-19.39,-70.32,0,0.4,0,0.344170088489353
"33485",COLLEN,-19.56,-70.28,0,0.266666666666667,0,0.229687595554857
"33759",EPERVA65,-19.55,-70.29,0,0.136944444444444,0,0.117946838415225
"33809",BANDURRIA,-19.49,-70.3,0,0.133333333333333,0,0.114794053909861
"33810",BANDURRIA,-19.39,-70.33,0,0.266666666666667,0,0.229446725659569
"34095",TORNADO,-19.49,-70.3,0,0.349166666666667,0,0.300616928676449
"34140",AVENTURERO,-19.4,-70.33,0.4725,1.00722222222222,0.406575898571261,0.866692656213634
"34300",DONERNESTOAYALAMARFIL,-19.57,-70.3,0,0.0858333333333333,0,0.0739352807546088
"34369",MARLIN,-19.41,-70.32,0.283333333333333,0.496388888888889,0.243817115510128,0.427158024918235
"34370",MARLIN,-19.58,-70.27,0,0.274166666666667,0,0.236176864750143
"34480",ANGAMOS4,-19.37,-70.32,0,0,0,0
"34621",EPERVA56,-19.53,-70.29,0,0.280555555555556,0,0.241605577582589
"34953",HURACAN,-19.34,-70.34,0.103333333333333,0.509444444444444,0.0888833401859483,0.438204424465132
"35296",CORPESCAI,-19.57,-70.29,0,0.281666666666667,0,0.242622571796677
"35312",CORPESCAI,-19.5,-70.29,0,0.170277777777778,0,0.146610631542716
"35325",CORPESCAI,-19.45,-70.29,0,0.133333333333333,0,0.114765725072956
"35425",BANDURRIA,-19.53,-70.29,0,0.133333333333333,0,0.114822452712518
"35517",EPERVA51,-19.55,-70.31,0,0.285555555555556,0,0.245941886188339
"35668",BARRACUDAIV,-19.57,-70.29,0,0.116666666666667,0,0.100494556365488
"35999",TORNADO,-19.59,-70.3,0,0.257222222222222,0,0.221594080808506
"36351",EPERVA66,-19.33,-70.32,0,0.235833333333333,0,0.202842297441434
"36763",EPERVA61,-19.32,-70.36,0,0.65,0,0.559036425656133
"36966",EPERVA56,-19.58,-70.29,0,0.403611111111111,0,0.3476848880263
"37265",ANGAMOS2,-19.33,-70.34,0,0.3075,0,0.264483419632117
"37486",DONGINO,-19.5,-70.29,0,0.0833333333333333,0,0.0717507169050811
"37487",DONGINO,-19.56,-70.28,0,0.0666666666666667,0,0.0574218988887144
"37569",COLLEN,-19.58,-70.31,0.55,1.56666666666667,0.473789455121867,1.34958208428653
"37843",SALMON,-19.57,-70.29,0,0.377222222222222,0,0.324932398915077
"37922",DONGINO,-19.34,-70.36,0,0.119722222222222,0,0.102980429086408
"38096",MERO,-19.57,-70.3,0,0.0591666666666667,0,0.0509650964424973
"38230",ICALMA,-19.35,-70.34,0,0.254722222222222,0,0.219115638020706
"38269",ICALMA,-19.58,-70.3,0,0.133333333333333,0,0.114858049726513
"38499",TRUENOI,-19.38,-70.34,0,0.045,0,0.0387167572321232
"38585",COLLEN,-19.56,-70.29,0,0.133333333333333,0,0.114843797777429
"38997",EPERVA65,-19.53,-70.29,0,0.2,0,0.172233679068777
"39043",LOA1,-19.4,-70.32,0,0.133333333333333,0,0.114730412295241
"39875",PARINAI,-19.37,-70.33,0,0.207222222222222,0,0.178277334638326
"40061",TORNADO,-19.39,-70.31,0,0.133333333333333,0,0.114723362829784
"40062",TORNADO,-19.41,-70.31,0,0.219722222222222,0,0.189077782714227
"40372",EPERVA66,-19.38,-70.33,0.663333333333333,1.21833333333333,0.570713680680927,1.04822035321045
"40649",HURACAN,-19.32,-70.35,0,0.314722222222222,0,0.270678747977948
"41684",BARRACUDAIV,-19.38,-70.32,0,0.0830555555555555,0,0.0714587062494125
"41912",DONERNESTOAYALAMARFIL,-19.42,-70.31,0,0.0763888888888889,0,0.06573905038739
"42168",CORPESCA2,-19.53,-70.29,0,0.14,0,0.120563575348144
"42801",CORPESCAI,-19.35,-70.36,0,0.0841666666666667,0,0.0724013504037883
"42940",HURACAN,-19.54,-70.28,0,0.166388888888889,0,0.143297725936332
"42941",HURACAN,-19.57,-70.27,0,0.101944444444444,0,0.0878131004431761
"42962",HURACAN,-19.5,-70.28,0,0.0666666666666667,0,0.0574005735240649
"43025",ANGAMOS2,-19.48,-70.28,0,0.133333333333333,0,0.114786965144451
"43054",ANGAMOS2,-19.41,-70.31,0,0.0725,0,0.0623884972040623
"43419",MARLIN,-19.35,-70.34,0,0.133333333333333,0,0.114695208560457
"43526",RELAMPAGO,-19.58,-70.29,0,0.111666666666667,0,0.0961936166459549
"43743",SALMON,-19.46,-70.31,0,0.115277777777778,0,0.099230650628759
"44158",ANGAMOS1,-19.53,-70.28,0,0.0469444444444444,0,0.0404270718925323
"44544",HURACAN,-19.59,-70.28,0,0.635,0,0.547045430592056
"44675",EPERVA65,-19.56,-70.3,0,0.479166666666667,0,0.412719898262634
"45090",ALBIMER,-19.52,-70.28,0,0.8,0,0.688892078689282
"45105",ALBIMER,-19.4,-70.31,0,0.4,0,0.344191236885724
"45146",EPERVA62,-19.42,-70.32,1.685,2.20833333333333,1.45008392599966,1.90045618392637
"45147",EPERVA62,-19.39,-70.32,0,0.893888888888889,0,0.769124544971346
"45183",LOA1,-19.57,-70.31,0.533333333333333,1.48333333333333,0.459403686242229,1.2777165023612
"45315",EPERVA62,-19.56,-70.31,0,0.782777777777778,0,0.674228796118321
"45335",RELAMPAGO,-19.41,-70.3,0,0.134722222222222,0,0.115932648061189
"45461",EPERVA49,-19.45,-70.29,0,0.133333333333333,0,0.114765725072956
"45474",EPERVA49,-19.36,-70.32,0,0.2,0,0.172053360887065
"45522",ATACAMAV,-19.33,-70.32,0,0.833333333333333,0,0.716757234775384
"45622",EPERVA51,-19.5,-70.3,0,0.133888888888889,0,0.11527948516083
"45875",BARRACUDAIV,-19.32,-70.3,0,0.126111111111111,0,0.108462622755506
"45897",CORPESCA2,-19.57,-70.29,0,0.6625,0,0.570665516504019
"45963",BANDURRIA,-19.54,-70.3,0,1.24472222222222,0,1.07198181956712
"46237",EPERVA66,-19.48,-70.3,0.0213888888888889,0.740277777777778,0.0184137423252557,0.637306796062422
"46813",CLAUDIAALEJANDRA,-19.48,-70.28,0,0.266666666666667,0,0.229573930288903
"47098",BARRACUDAIV,-19.39,-70.33,0,0.386944444444444,0,0.33293675921227
"47277",LOA7,-19.56,-70.3,1.06666666666667,1.33333333333333,0.91875038221943,1.14843797777429
"47374",HALCON,-19.58,-70.28,0,0.0666666666666667,0,0.0574290248632567
"47394",CLAUDIAALEJANDRA,-19.48,-70.3,0,0.4,0,0.344360895433354
"47777",TORNADO,-19.57,-70.31,0,0.261388888888889,0,0.225155660809343
"48231",EPERVA51,-19.33,-70.33,0,0.0702777777777778,0,0.0604465267993907
"48427",EPERVA66,-19.57,-70.3,0,0.686666666666667,0,0.59148224603687
"48946",EPERVA65,-19.58,-70.32,0,0.458611111111111,0,0.395063833538487
"49157",CAMINA,-19.58,-70.27,0,0.124722222222222,0,0.107440134015009
"49357",CLAUDIAALEJANDRA,-19.57,-70.29,0,0.933333333333333,0,0.803956450923901
"49402",ATACAMAIV,-19.39,-70.33,0,0.4,0,0.344170088489353
"49404",ATACAMAIV,-19.47,-70.3,0,0.666666666666667,0,0.573899403753288
"49405",ATACAMAIV,-19.42,-70.31,0,0.4,0,0.344233572937606
"49431",ATACAMAIV,-19.46,-70.31,0,0.133333333333333,0,0.114772800727239
"49545",ICALMA,-19.55,-70.29,0,0.272222222222222,0,0.234458218350751
"49922",TRUENOI,-19.34,-70.34,0,0.591111111111111,0,0.508450935257252
"49953",EPERVA56,-19.55,-70.29,0.916666666666667,1.34166666666667,0.789502163834162,1.15554407615727
"50046",LICANTEN,-19.53,-70.27,0,0.133333333333333,0,0.114822452712518
"50054",LICANTEN,-19.54,-70.28,0,0.266666666666667,0,0.229659126709314
"50064",LICANTEN,-19.37,-70.34,0,0.499722222222222,0,0.429920811011192
"50211",EPERVA62,-19.33,-70.34,0,0.3,0,0.258032604519138
"50214",EPERVA62,-19.37,-70.32,0,0.488333333333333,0,0.420122726935895
"50717",BARRACUDAIV,-19.42,-70.3,0,0.111388888888889,0,0.0958594880194305
"50718",COLLEN,-19.55,-70.3,0,0.266666666666667,0,0.229673356751756
"50719",COLLEN,-19.59,-70.29,0,0.4,0,0.344595546829642
"50796",LOA1,-19.59,-70.31,0,0.266666666666667,0,0.229730364553094
"51028",CORPESCAI,-19.36,-70.33,0,0.163333333333333,0,0.140510244724436
"51192",ICALMA,-19.56,-70.31,2.51861111111111,2.76333333333333,2.16935148843322,2.38013770893721
"51195",ICALMA,-19.34,-70.36,0,0.124444444444444,0,0.107042302159422
"51425",LOA7,-19.37,-70.32,0,0.133333333333333,0,0.114709276979084
"51426",LOA7,-19.39,-70.32,0,0.266666666666667,0,0.229446725659569
"51897",EPERVA61,-19.46,-70.31,0,0.133333333333333,0,0.114772800727239
"52193",CLAUDIAALEJANDRA,-19.39,-70.32,0,1.2,0,1.03251026546806
"52233",EPERVA62,-19.43,-70.31,0,0.116666666666667,0,0.100407638508487
"52351",ANGAMOS9,-19.33,-70.35,0,0.444722222222222,0,0.382509444291797
"52830",LOA2,-19.39,-70.31,0,0.266666666666667,0,0.229446725659569
"52837",LOA2,-19.42,-70.31,0,0.266666666666667,0,0.229489048625071
"53082",EPERVA65,-19.48,-70.3,0,0.320833333333333,0,0.276206134878836
"53097",EPERVA65,-19.5,-70.3,0,0.661388888888889,0,0.569461523169994
"53259",BARRACUDAIV,-19.43,-70.29,0,0.133333333333333,0,0.114751586866842
"53506",MARLIN,-19.59,-70.31,0,0.196666666666667,0,0.169426143857907
"54151",EPERVA49,-19.37,-70.34,0,0.266666666666667,0,0.229418553958168
"54297",CORPESCA2,-19.56,-70.3,0,0.648888888888889,0,0.55890648251682
"54776",LOA1,-19.53,-70.29,0.266666666666667,0.516666666666667,0.229644905425035,0.444937004261006
"55403",PUCARA,-19.35,-70.34,0,0.381111111111111,0,0.327837137801972
"55685",SALMON,-19.35,-70.36,0,0.237222222222222,0,0.204061891897146
"55722",SALMON,-19.41,-70.3,0,0.0455555555555556,0,0.0392019675918246
"55723",SALMON,-19.53,-70.29,0,0.158055555555556,0,0.136112449152964
"55742",SALMON,-19.56,-70.28,0,0.133333333333333,0,0.114843797777429
"56104",DONERNESTOAYALAMARFIL,-19.32,-70.36,0,0.133333333333333,0,0.11467413859613
"56119",DONERNESTOAYALAMARFIL,-19.32,-70.35,0,0.0666666666666667,0,0.0573370692980649
"56322",TORNADO,-19.57,-70.32,0,0.763888888888889,0,0.658000071440693
"56384",AVENTURERO,-19.57,-70.3,0,0.556666666666667,0,0.479502597515327
"56526",DONERNESTOAYALAMARFIL,-19.55,-70.3,0,0.395555555555556,0,0.340682145848438
"57088",BLANQUILLO,-19.42,-70.32,0.533333333333333,0.559444444444444,0.458978097250141,0.481448899928013
"57109",BLANQUILLO,-19.56,-70.29,0,0.191388888888889,0,0.164848701393017
"57110",BLANQUILLO,-19.5,-70.29,0,0.0997222222222222,0,0.0858616912297471
"57171",EPERVA61,-19.56,-70.3,0,0.152777777777778,0,0.13159185161997
"57216",MERO,-19.33,-70.35,0,0.262777777777778,0,0.226017448032505
"57218",MERO,-19.57,-70.29,0,0.146666666666667,0,0.126336013716613
"57233",MERO,-19.47,-70.3,0,0.210833333333333,0,0.181495686436977
"57234",MERO,-19.42,-70.31,0,0.04,0,0.0344233572937606
"57235",MERO,-19.37,-70.32,0,0.129722222222222,0,0.111602567394234
"57267",COSTAGRANDE1,-19.32,-70.37,0,0.05,0,0.0430028019735487
"57326",COSTAGRANDE1,-19.38,-70.34,0,0.4,0,0.344148953174428
"57500",CORPESCAI,-19.47,-70.29,0,0.116111111111111,0,0.0999541461536976
"57501",CORPESCAI,-19.39,-70.32,0.146111111111111,0.212777777777778,0.125717685100972,0.183079366515864
"57804",EPERVA51,-19.34,-70.34,0,0.327777777777778,0,0.281941778009191
"58325",EPERVA56,-19.48,-70.29,1.08361111111111,1.20027777777778,0.932883231309384,1.03332182581078
"58581",EPERVA66,-19.32,-70.34,0.138611111111111,0.671111111111111,0.119213323248893,0.577193164267187
"58589",EPERVA66,-19.54,-70.28,0,0.111666666666667,0,0.0961697593095252
"58899",EPERVA61,-19.49,-70.3,0,0.213611111111111,0,0.183909640534757
"58900",EPERVA61,-19.39,-70.32,0,0.364444444444444,0,0.313577191734744
"59148",EPERVA56,-19.33,-70.35,0,0.119444444444444,0,0.102735203651138
"60451",ICALMA,-19.32,-70.35,0,0.251388888888889,0,0.216208532144786
"60538",TRUENOI,-19.45,-70.31,0,0.464166666666667,0,0.39952818041023
"60790",COLLEN,-19.33,-70.33,0,0.133333333333333,0,0.114681157564062
"60791",COLLEN,-19.36,-70.31,0,0.133333333333333,0,0.114702240591377
"61055",EPERVA62,-19.49,-70.29,0,0.153333333333333,0,0.132013161996341
"61667",BLANQUILLO,-19.59,-70.32,0,0.133333333333333,0,0.114865182276547
"62171",PARINAI,-19.59,-70.29,0,0.125555555555556,0,0.108164713310415
"63341",MARLIN,-19.45,-70.29,0,0.151111111111111,0,0.130067821749351
"63458",ANGAMOS9,-19.48,-70.29,0,0.0672222222222222,0,0.0578717615936608
"63523",AUDAZ,-19.32,-70.34,0,0.243611111111111,0,0.209519207393346
"64110",ALBIMER,-19.56,-70.29,0,0.266666666666667,0,0.229687595554857
"64145",DONERNESTOAYALAMARFIL,-19.38,-70.33,0,0.222222222222222,0,0.191193862874682
"64847",AVENTURERO,-19.54,-70.29,0,0.566666666666667,0,0.488025644257292
"65150",HURACAN,-19.39,-70.31,0,0.173888888888889,0,0.14961838569051
"65158",HURACAN,-19.35,-70.32,0,0.111388888888889,0,0.0958182888182148
"65647",MARLIN,-19.38,-70.34,0,0.133333333333333,0,0.114716317724809
"66159",AUDAZ,-19.43,-70.31,0,0.135277777777778,0,0.11642504750865
"66160",AUDAZ,-19.58,-70.29,0,0.0666666666666667,0,0.0574290248632567
"66243",ANGAMOS1,-19.42,-70.29,0,0.116666666666667,0,0.100401458773468
"66298",ANGAMOS1,-19.57,-70.28,0,0.104444444444444,0,0.0899665552224365
"66308",MERO,-19.59,-70.27,0,0.0488888888888889,0,0.0421172335014007
"66598",SALMON,-19.46,-70.29,0,0.0908333333333333,0,0.0781889704954318
"66662",ANGAMOS4,-19.57,-70.31,0,0.503611111111111,0,0.433801501644355
"66765",COSTAGRANDE1,-19.39,-70.33,0,0.266666666666667,0,0.229446725659569
"66767",COSTAGRANDE1,-19.37,-70.33,0,0.133333333333333,0,0.114709276979084
"66768",COSTAGRANDE1,-19.34,-70.3,0,0.266666666666667,0,0.229376361770189
"67176",CORPESCAI,-19.54,-70.3,0,0.116666666666667,0,0.100475867935325
