field_1,n_shipname,lat_bin,lon_bin,fishing_hours,total_hours,fishing_hours_sq_km,total_hours_sq_km
"148736",DONGINO,-19.61,-70.32,1.609444,1.858056,1.386691,1.600893
"149585",TRUENOI,-19.62,-70.28,0,0.03333333,0,0.02872165
"149813",COLLEN,-19.66,-70.26,0,0.2666667,0,0.2298305
"150687",BLANQUILLO,-19.66,-70.27,0,0.2247222,0,0.19368
"150913",ANGAMOS9,-19.65,-70.31,0.9213889,1.415833,0.7940626,1.22018
"151212",PARINAI,-19.65,-70.27,0,0.05166667,0,0.04452688
"151630",EPERVA66,-19.64,-70.3,0,0.07305556,0,0.06295612
"151938",HURACAN,-19.64,-70.29,0,0.04444444,0,0.0383003
"152054",ANGAMOS3,-19.63,-70.31,0,0.2788889,0,0.2403194
"152163",EPERVA56,-19.61,-70.32,0,0.1236111,0,0.1065028
"152476",ANGAMOS9,-19.66,-70.26,0.2669444,0.6152778,0.2300699,0.5302859
"153076",ALBIMER,-19.64,-70.31,0,0.1333333,0,0.1149009
"153263",ATACAMAV,-19.63,-70.32,0,0.1333333,0,0.1148938
"153296",ATACAMAV,-19.66,-70.26,0,0.1333333,0,0.1149152
"153434",AVENTURERO,-19.63,-70.3,0,0.2875,0,0.2477397
"153435",AVENTURERO,-19.63,-70.29,0,0.1333333,0,0.1148938
"154163",ALBIMER,-19.61,-70.29,0,0.1333333,0,0.1148795
"154570",PUCARA,-19.65,-70.31,0,0.1333333,0,0.1149081
"154729",MARLIN,-19.62,-70.31,0,0.08027778,0,0.06917131
"155737",MERO,-19.6,-70.32,0,0.2619444,0,0.2256762
"155939",EPERVA65,-19.63,-70.3,0,0.3,0,0.258511
"156037",LICANTEN,-19.63,-70.32,0,0.2666667,0,0.2297875
"156189",EPERVA62,-19.61,-70.3,0,0.5172222,0,0.4456366
"156314",ALBIMER,-19.63,-70.26,0,0.4,0,0.3446813
"156346",ALBIMER,-19.62,-70.31,0,0.2666667,0,0.2297732
"156451",ALERCE,-19.63,-70.3,0,1.733333,0,1.493619
"156487",LOA1,-19.6,-70.31,0,0.4,0,0.344617
"156726",TORNADO,-19.61,-70.29,0,0.9491667,0,0.8177982
"156755",BARRACUDAIV,-19.64,-70.25,0,0.1733333,0,0.1493712
"157534",CORPESCA2,-19.6,-70.32,0,0.2588889,0,0.2230438
"158021",LOA1,-19.64,-70.29,0,0.1166667,0,0.1005383
"158490",LOA7,-19.62,-70.28,0,0.6666667,0,0.574433
"158816",MARLIN,-19.6,-70.28,0,0.705,0,0.6073874
"159399",EPERVA49,-19.66,-70.28,0,0.2666667,0,0.2298305
"160649",ATACAMAIV,-19.61,-70.3,0,0.6666667,0,0.5743973
"161181",LICANTEN,-19.6,-70.3,0,0.4,0,0.344617
"161200",LICANTEN,-19.61,-70.27,0,0.25,0,0.215399
"161602",AUDAZ,-19.65,-70.31,0,0.6333333,0,0.5458133
"162105",COSTAGRANDE1,-19.61,-70.32,0,0.5333333,0,0.4595178
"162106",COSTAGRANDE1,-19.63,-70.31,0,0.5333333,0,0.459575
"162460",LOA7,-19.66,-70.29,0,0.2983333,0,0.2571228
"162477",LOA7,-19.66,-70.25,0,0.1333333,0,0.1149152
"162599",PUCARA,-19.61,-70.32,0.2666667,0.4769444,0.2297589,0.4109334
"162899",ANGAMOS2,-19.65,-70.27,0.1505556,0.7338889,0.1297504,0.6324732
"163252",LOA2,-19.63,-70.3,0,0.1833333,0,0.1579789
"163786",HURACAN,-19.63,-70.29,0,0.2127778,0,0.1833513
"164002",CLAUDIAALEJANDRA,-19.62,-70.28,0,0.2666667,0,0.2297732
"164034",CLAUDIAALEJANDRA,-19.62,-70.27,0,0.2666667,0,0.2297732
"164163",EPERVA65,-19.62,-70.26,0,0.1441667,0,0.1242211
"164460",HALCON,-19.65,-70.26,0,0.1522222,0,0.1311867
"165090",ANGAMOS1,-19.66,-70.3,2.133333,2.545833,1.838644,2.194163
"165270",CORPESCA2,-19.65,-70.26,0,0.1333333,0,0.1149081
"166150",EPERVA56,-19.64,-70.27,0,0.2636111,0,0.2271687
"167727",MARLIN,-19.6,-70.27,0,0.2761111,0,0.2378814
"167728",MARLIN,-19.65,-70.25,0,0.15,0,0.1292716
"168699",BANDURRIA,-19.6,-70.28,0,0.08666667,0,0.07466701
"168770",EPERVA51,-19.61,-70.27,0,0.34,0,0.2929426
"168790",EPERVA51,-19.66,-70.28,0,0.14,0,0.120661
"169295",TORNADO,-19.61,-70.32,0,0.1333333,0,0.1148795
"169392",EPERVA62,-19.65,-70.26,0,0.1333333,0,0.1149081
"169659",EPERVA66,-19.6,-70.3,0,0.3833333,0,0.3302579
"169951",EPERVA64,-19.64,-70.3,0,0.4097222,0,0.3530809
"170130",BANDURRIA,-19.66,-70.24,0,0.1333333,0,0.1149152
"170715",DONGINO,-19.66,-70.27,0,0.3144444,0,0.2710084
"171007",ATACAMAV,-19.63,-70.29,0,0.1333333,0,0.1148938
"171333",MERO,-19.61,-70.27,0,0.04333333,0,0.03733582
"172772",BLANQUILLO,-19.63,-70.31,0,0.075,0,0.06462774
"172785",BLANQUILLO,-19.62,-70.28,0,0.04305556,0,0.0370988
"173197",PARINAI,-19.66,-70.26,0,0.1808333,0,0.1558538
"173387",TORNADO,-19.6,-70.28,0,0.06666667,0,0.05743616
"173993",BARRACUDAIV,-19.6,-70.28,0,0.06666667,0,0.05743616
"175513",AVENTURERO,-19.65,-70.29,0,0.1908333,0,0.1644622
"176324",HURACAN,-19.63,-70.25,0,0.08972222,0,0.07731392
"176925",CORPESCA2,-19.65,-70.28,0,0.2616667,0,0.2255071
"177905",ANGAMOS2,-19.61,-70.32,0,0.4391667,0,0.3783842
"178607",EPERVA62,-19.63,-70.31,0,0.2666667,0,0.2297875
"178750",EPERVA49,-19.63,-70.27,0,0.1333333,0,0.1148938
"178760",EPERVA49,-19.6,-70.32,0,0.2666667,0,0.2297446
"179538",MERO,-19.65,-70.27,0,0.6144444,0,0.5295347
"180386",LOA7,-19.65,-70.29,0,1.483333,0,1.278352
"180387",LOA7,-19.6,-70.31,0,0.2666667,0,0.2297446
"181251",ANGAMOS3,-19.66,-70.26,0,0.1338889,0,0.115394
"181496",RELAMPAGO,-19.61,-70.32,0,0.5752778,0,0.495657
"181931",EPERVA51,-19.61,-70.32,0,0.06666667,0,0.05743973
"182317",CAMINA,-19.65,-70.29,0,0.1308333,0,0.1127535
"182591",ATACAMAIV,-19.65,-70.29,1.333333,2,1.149081,1.723621
"183147",LICANTEN,-19.66,-70.27,0,0.6666667,0,0.5745762
"183158",LICANTEN,-19.61,-70.29,0,0.2666667,0,0.2297589
"183539",EPERVA64,-19.6,-70.32,0.5261111,1.315833,0.453267,1.133646
"183667",ATACAMAV,-19.65,-70.25,0,1.083333,0,0.9336281
"183781",LICANTEN,-19.65,-70.3,0,0.1333333,0,0.1149081
"184414",LOA7,-19.61,-70.29,0,0.2666667,0,0.2297589
"184858",EPERVA61,-19.6,-70.29,0,0.7938889,0,0.6839689
"185164",CLAUDIAALEJANDRA,-19.66,-70.25,2.4,3.866667,2.068474,3.332542
"185442",EPERVA51,-19.63,-70.29,0,0.6769444,0,0.5833252
"185682",HURACAN,-19.66,-70.29,0,0.65,0,0.5602118
"185819",LOA2,-19.66,-70.27,0,0.8,0,0.6894914
"185827",LOA2,-19.6,-70.27,0,0.5333333,0,0.4594893
"185837",LOA2,-19.66,-70.26,0,0.1333333,0,0.1149152
"186583",MARLIN,-19.61,-70.32,0,0.06666667,0,0.05743973
"187037",ANGAMOS1,-19.62,-70.27,0,0.04277778,0,0.03685945
"187590",PARINAI,-19.65,-70.28,0,0.2191667,0,0.1888801
"188229",SANJORGEI,-19.6,-70.28,0,0.04,0,0.0344617
"188280",ALBIMER,-19.63,-70.31,0,0.1333333,0,0.1148938
"188590",EPERVA56,-19.63,-70.32,0,0.5458333,0,0.4703463
"188991",INTREPIDO,-19.65,-70.3,0,0.1216667,0,0.1048536
"189410",AVENTURERO,-19.63,-70.27,0,0.1388889,0,0.119681
"189412",AVENTURERO,-19.66,-70.26,0.5058333,1.1925,0.4359597,1.027773
"189718",MARLIN,-19.64,-70.27,0,0.6344444,0,0.5467368
"189840",SALMON,-19.6,-70.32,0,0.3377778,0,0.2910099
"190277",MERO,-19.66,-70.28,0,0.2694444,0,0.2322245
"191247",TORNADO,-19.65,-70.29,0,0.3194444,0,0.2753006
"191604",EPERVA66,-19.65,-70.25,0,0.2811111,0,0.2422645
"192554",ANGAMOS2,-19.66,-70.25,1.588889,1.664444,1.369407,1.434525
"192804",COLLEN,-19.65,-70.27,1.333333,2.15,1.149081,1.852893
"193845",COLLEN,-19.6,-70.29,0,0.2666667,0,0.2297446
"194375",TORNADO,-19.63,-70.29,0,0.5680556,0,0.4894953
"195500",EPERVA49,-19.64,-70.29,0,0.06666667,0,0.05745046
"196937",CORPESCAI,-19.61,-70.28,0,0.1233333,0,0.1062635
"197569",EPERVA64,-19.6,-70.28,0,0.2505556,0,0.2158642
"198019",AVENTURERO,-19.66,-70.25,0,0.08805556,0,0.07589194
"198360",ATACAMAIV,-19.61,-70.28,0,0.1333333,0,0.1148795
"198837",CORPESCA2,-19.62,-70.28,0,0.1291667,0,0.1112964
"198861",BANDURRIA,-19.65,-70.3,0,0.06666667,0,0.05745403
"199617",EPERVA66,-19.6,-70.32,0.6794444,1.096111,0.5853702,0.9443462
"199983",LICANTEN,-19.65,-70.31,0,0.4166667,0,0.3590877
"200287",ALBIMER,-19.63,-70.28,0,0.2666667,0,0.2297875
"200628",SANJORGEI,-19.62,-70.28,0,0.2344444,0,0.2020089
"200823",EPERVA51,-19.61,-70.28,0,0.1666667,0,0.1435993
"201874",BLANQUILLO,-19.61,-70.32,0,0.2680556,0,0.2309556
"202014",MERO,-19.61,-70.3,0.1297222,0.5083333,0.1117681,0.4379779
"203076",ANGAMOS3,-19.61,-70.29,0,0.2961111,0,0.2551281
"203340",ANGAMOS4,-19.61,-70.28,0,0.1897222,0,0.1634639
"204206",AVENTURERO,-19.62,-70.31,0,0.4216667,0,0.3633289
"204248",CAMINA,-19.63,-70.31,0,0.1419444,0,0.122314
"204495",ATACAMAIV,-19.63,-70.26,0,0.2666667,0,0.2297875
"204502",ATACAMAIV,-19.6,-70.28,0,0.1333333,0,0.1148723
"204521",ATACAMAIV,-19.65,-70.3,0.4,0.5333333,0.3447242,0.4596323
"205082",LICANTEN,-19.63,-70.29,0,0.2833333,0,0.2441492
"205092",LICANTEN,-19.63,-70.26,0,0.1333333,0,0.1148938
"205337",ALERCE,-19.64,-70.27,0,0.2666667,0,0.2298018
"205808",LOA1,-19.64,-70.3,0,0.5666667,0,0.4883289
"206476",PUCARA,-19.61,-70.28,0,0.2727778,0,0.2350242
"206905",RELAMPAGO,-19.64,-70.27,0,0.5166667,0,0.445241
"207441",ANGAMOS9,-19.65,-70.29,0,0.3286111,0,0.2832005
"207872",LOA2,-19.61,-70.27,0,0.2666667,0,0.2297589
"207945",CLAUDIAALEJANDRA,-19.61,-70.27,0,0.1333333,0,0.1148795
"208108",EPERVA65,-19.63,-70.28,0,0.3427778,0,0.2953727
"209025",ANGAMOS1,-19.6,-70.29,0,0.2166667,0,0.1866675
"209026",ANGAMOS1,-19.64,-70.29,0,0.2866667,0,0.247037
"209457",PARINAI,-19.66,-70.28,0,0.3208333,0,0.2765148
"209990",HURACAN,-19.62,-70.32,0,0.09,0,0.07754846
"210188",SANJORGEI,-19.64,-70.27,0,0.09972222,0,0.08593631
"210516",EPERVA56,-19.61,-70.3,0,0.4016667,0,0.3460744
"211194",DONERNESTOAYALAMARFIL,-19.61,-70.3,0,0.4444444,0,0.3829315
"211399",TORNADO,-19.65,-70.3,0,0.3444444,0,0.2968458
"212355",COSTAGRANDE1,-19.65,-70.27,0,0.4,0,0.3447242
"212525",CORPESCAI,-19.6,-70.3,0,0.3852778,0,0.3319331
"213857",EPERVA64,-19.61,-70.32,2.139722,2.265278,1.843576,1.951754
"214018",ICALMA,-19.61,-70.32,0,0.255,0,0.219707
"215343",MERO,-19.66,-70.25,0,0.09666667,0,0.08331354
"215524",ICALMA,-19.6,-70.3,0,0.13,0,0.1120005
"215532",ICALMA,-19.62,-70.26,0,0.1461111,0,0.1258966
"215534",ICALMA,-19.6,-70.32,0,0.1338889,0,0.115351
"216343",LOA1,-19.65,-70.24,0,0.1333333,0,0.1149081
"216885",INTREPIDO,-19.65,-70.27,0.4,0.4,0.3447242,0.3447242
"216975",ANGAMOS9,-19.65,-70.27,0,0.2666667,0,0.2298161
"217388",TORNADO,-19.61,-70.27,0,0.19,0,0.1637032
"217398",TORNADO,-19.6,-70.27,0,0.03472222,0,0.02991467
"217736",PUCARA,-19.66,-70.3,0,0.06111111,0,0.05266948
"217737",PUCARA,-19.64,-70.3,0,0.02444444,0,0.02106517
"220644",COSTAGRANDE1,-19.61,-70.31,0,0.1333333,0,0.1148795
"221203",HURACAN,-19.66,-70.28,0,0.1333333,0,0.1149152
"221707",SALMON,-19.64,-70.27,0,0.2327778,0,0.2005978
"221830",ANGAMOS4,-19.65,-70.29,0,0.1194444,0,0.1029385
"222397",ALBIMER,-19.66,-70.23,0,0.2666667,0,0.2298305
"222654",RELAMPAGO,-19.63,-70.32,0,0.1294444,0,0.1115427
"222754",PARINAI,-19.64,-70.29,0,0.7080556,0,0.6101717
"222792",EPERVA49,-19.65,-70.3,0.1333333,0.3333333,0.1149081,0.2872702
"224055",MERO,-19.63,-70.27,0,0.06333333,0,0.05457453
"224119",CLAUDIAALEJANDRA,-19.6,-70.3,0,0.5333333,0,0.4594893
"224698",ATACAMAV,-19.6,-70.3,0,0.55,0,0.4738483
"224992",INTREPIDO,-19.65,-70.31,0,0.1577778,0,0.1359745
"225241",COLLEN,-19.62,-70.3,0,0.2666667,0,0.2297732
"225265",ANGAMOS3,-19.62,-70.31,0.13,0.5366667,0.1120144,0.4624186
"225297",ANGAMOS3,-19.65,-70.28,0,0.4947222,0,0.4263568
"225987",EPERVA51,-19.63,-70.32,0,0.08333333,0,0.0718086
"226132",HALCON,-19.64,-70.31,0,0.1991667,0,0.1716332
"226246",EPERVA65,-19.66,-70.3,0,0.7797222,0,0.6720147
"226712",ATACAMAIV,-19.61,-70.31,0,0.2666667,0,0.2297589
"227445",EPERVA62,-19.6,-70.3,0,0.2722222,0,0.234531
"227891",RELAMPAGO,-19.64,-70.29,0,0.7016667,0,0.604666
"227893",RELAMPAGO,-19.65,-70.28,0,0.1394444,0,0.1201747
"227923",ATACAMAIV,-19.63,-70.25,0,0.1333333,0,0.1148938
"227933",ATACAMAV,-19.62,-70.28,0,0.2666667,0,0.2297732
"229079",LOA2,-19.65,-70.27,0.6666667,1.466667,0.5745403,1.263989
"230335",EPERVA65,-19.62,-70.32,0,0.2494444,0,0.2149337
"230338",EPERVA65,-19.6,-70.29,0,0.2405556,0,0.2072488
"231232",ANGAMOS1,-19.66,-70.29,0,0.05916667,0,0.05099363
"231754",DONGINO,-19.6,-70.3,0,0.3766667,0,0.3245143
"232024",LOA1,-19.6,-70.32,0,0.6666667,0,0.5743616
"232696",EPERVA56,-19.65,-70.27,0,0.4002778,0,0.3449636
"232759",EPERVA56,-19.66,-70.28,0,0.1233333,0,0.1062966
"232938",SALMON,-19.6,-70.3,0,0.5311111,0,0.4575747
"232953",SALMON,-19.63,-70.3,1.2,1.801111,1.034044,1.552023
"233022",SALMON,-19.62,-70.31,0,0.1805556,0,0.1555756
"233720",TORNADO,-19.6,-70.3,0,0.1747222,0,0.1505306
"233833",DONERNESTOAYALAMARFIL,-19.63,-70.29,0,0.1172222,0,0.1010108
"234778",CORPESCAI,-19.62,-70.29,0,0.1333333,0,0.1148866
"235515",EPERVA62,-19.6,-70.32,0.4277778,0.6844444,0.3685487,0.5896779
"235541",ATACAMAV,-19.63,-70.27,0,0.2666667,0,0.2297875
"235748",EPERVA66,-19.64,-70.31,0,0.1702778,0,0.146738
"236323",EPERVA56,-19.63,-70.29,0.5408333,0.9275,0.4660378,0.7992297
"236561",ANGAMOS2,-19.6,-70.3,0,0.6269444,0,0.5401392
"236905",DONGINO,-19.63,-70.3,0,0.1938889,0,0.1670747
"237983",COLLEN,-19.62,-70.27,0,0.2666667,0,0.2297732
"237993",COLLEN,-19.6,-70.28,0,0.2666667,0,0.2297446
"238676",ANGAMOS4,-19.66,-70.3,0,0.1397222,0,0.1204216
"239093",ANGAMOS9,-19.62,-70.29,0,0.2669444,0,0.2300126
"239348",PARINAI,-19.6,-70.32,0,0.1452778,0,0.125163
"241310",ALBIMER,-19.6,-70.31,0,0.1333333,0,0.1148723
"241457",DONERNESTOAYALAMARFIL,-19.6,-70.29,0,0.009166667,0,0.007897472
"241913",EPERVA61,-19.63,-70.27,0,0.1333333,0,0.1148938
"242391",ALBIMER,-19.61,-70.32,0,0.1333333,0,0.1148795
"242948",MARLIN,-19.63,-70.31,0,0.05305556,0,0.04571814
"243064",RELAMPAGO,-19.64,-70.28,0,0.425,0,0.3662467
"243066",RELAMPAGO,-19.63,-70.29,0,0.2975,0,0.2563567
"244523",ATACAMAIV,-19.62,-70.3,0,0.4,0,0.3446598
"244565",ALBIMER,-19.65,-70.25,0,0.2666667,0,0.2298161
"244575",ALBIMER,-19.66,-70.29,0,0.2666667,0,0.2298305
"245070",MARLIN,-19.63,-70.28,0,1.023889,0,0.8822883
"245925",BLANQUILLO,-19.65,-70.3,0,0.45,0,0.3878147
"246248",CLAUDIAALEJANDRA,-19.65,-70.31,1.6,1.733333,1.378897,1.493805
"246249",CLAUDIAALEJANDRA,-19.61,-70.3,0,1.6,0,1.378554
"246853",ALERCE,-19.61,-70.32,0,0.2666667,0,0.2297589
"246869",ALERCE,-19.6,-70.31,0,0.8,0,0.6892339
"246968",AUDAZ,-19.62,-70.32,0,0.2383333,0,0.2053598
"247434",ANGAMOS3,-19.66,-70.28,0,0.4233333,0,0.3648559
"248321",COSTAGRANDE1,-19.64,-70.31,0,0.1333333,0,0.1149009
"248455",EPERVA62,-19.66,-70.29,0,0.3294444,0,0.2839364
"248605",CAMINA,-19.61,-70.3,0,0.1233333,0,0.1062635
"248632",CAMINA,-19.65,-70.25,0,0.1413889,0,0.1218504
"248895",ATACAMAIV,-19.63,-70.3,2,2.666667,1.723406,2.297875
"249004",ICALMA,-19.64,-70.3,0,0.4313889,0,0.3717523
"249468",LICANTEN,-19.6,-70.29,0,0.5666667,0,0.4882074
"249492",LICANTEN,-19.62,-70.31,1.616667,2.55,1.393,2.197206
"250952",PUCARA,-19.63,-70.32,0,0.8305556,0,0.7156924
"251277",SANJORGEI,-19.66,-70.29,0,0.06666667,0,0.05745762
"251659",ANGAMOS1,-19.61,-70.3,0,0.2333333,0,0.2010391
"252190",EPERVA66,-19.63,-70.31,0,0.2613889,0,0.2252396
"252266",LOA2,-19.62,-70.27,0,0.1333333,0,0.1148866
"252306",CLAUDIAALEJANDRA,-19.61,-70.28,0,0.4,0,0.3446384
"252603",PARINAI,-19.64,-70.3,0,0.2,0,0.1723514
"252771",BLANQUILLO,-19.61,-70.31,0,0.2044444,0,0.1761485
"252949",LOA2,-19.64,-70.31,0,0.08333333,0,0.07181307
"253436",ANGAMOS1,-19.65,-70.29,0,0.2202778,0,0.1898377
"253874",PARINAI,-19.65,-70.31,0,0.09583333,0,0.08259018
"254526",CLAUDIAALEJANDRA,-19.65,-70.27,0,0.2666667,0,0.2298161
"254718",ANGAMOS2,-19.64,-70.27,0,0.1897222,0,0.1634944
"254988",EPERVA56,-19.61,-70.29,0,0.5619444,0,0.4841691
"255158",SALMON,-19.63,-70.29,0.1333333,0.8730556,0.1148938,0.7523147
"255172",SALMON,-19.66,-70.3,0,0.4733333,0,0.4079491
"256664",BLANQUILLO,-19.63,-70.3,0.9425,1.406667,0.8121552,1.212129
"258177",EPERVA66,-19.63,-70.26,0,0.2525,0,0.2175801
"259533",ICALMA,-19.61,-70.29,0,0.4077778,0,0.3513397
"259534",ICALMA,-19.66,-70.28,0.2897222,0.6863889,0.2497012,0.591574
"259998",ATACAMAV,-19.66,-70.24,0,0.2666667,0,0.2298305
"260167",TRUENOI,-19.62,-70.32,0,0.2666667,0,0.2297732
"260429",COLLEN,-19.65,-70.3,0,0.2666667,0,0.2298161
"262289",EPERVA66,-19.66,-70.29,0,0.04083333,0,0.03519279
"262523",HURACAN,-19.61,-70.29,0,0.205,0,0.1766272
"262598",ANGAMOS3,-19.63,-70.29,0,0.2502778,0,0.2156652
"263555",CORPESCAI,-19.6,-70.31,0,0.1925,0,0.1658469
"264217",EPERVA64,-19.61,-70.29,0,0.2816667,0,0.2426829
"265148",PUCARA,-19.65,-70.27,0,0,0,0
"266331",CLAUDIAALEJANDRA,-19.64,-70.3,0.1333333,5.733333,0.1149009,4.940739
"266902",ALBIMER,-19.62,-70.28,0,0.5333333,0,0.4595464
"266922",ALBIMER,-19.63,-70.25,0,0.1333333,0,0.1148938
"266923",ALBIMER,-19.64,-70.26,0,0.4,0,0.3447027
"266925",ALBIMER,-19.62,-70.3,0,0.2666667,0,0.2297732
"267234",SANJORGEI,-19.62,-70.29,0,0.7333333,0,0.6318763
"267674",BARRACUDAIV,-19.61,-70.3,0,0.3186111,0,0.274514
"268108",CORPESCA2,-19.61,-70.32,0,0.1336111,0,0.1151188
"268115",ANGAMOS4,-19.66,-70.29,0,0.1452778,0,0.1252097
"268599",LOA1,-19.61,-70.3,0,0.5166667,0,0.4451579
"268931",LOA7,-19.65,-70.31,0,0.15,0,0.1292716
"269266",AUDAZ,-19.6,-70.32,0,0.2216667,0,0.1909752
"269628",LICANTEN,-19.61,-70.32,0,0.5166667,0,0.4451579
"269909",EPERVA49,-19.63,-70.32,0,0.1333333,0,0.1148938
"270389",ANGAMOS2,-19.65,-70.29,0,1.308056,0,1.127296
"270401",DONERNESTOAYALAMARFIL,-19.65,-70.31,0,0.7022222,0,0.6051825
"270603",MARLIN,-19.63,-70.27,0,0.5666667,0,0.4882985
"270726",ANGAMOS1,-19.64,-70.27,0,0.2316667,0,0.1996403
"270872",CAMINA,-19.63,-70.26,0,0.1305556,0,0.1125001
"270955",EPERVA66,-19.66,-70.3,0,0.2394444,0,0.2063686
"271533",TRUENOI,-19.61,-70.32,0,0.4091667,0,0.3525363
"272192",ATACAMAV,-19.63,-70.28,0,0.6666667,0,0.5744688
"272203",ALERCE,-19.66,-70.3,0,0.2666667,0,0.2298305
"272422",LOA1,-19.66,-70.29,0,0.4,0,0.3447457
"273022",LOA7,-19.66,-70.23,0,0.1333333,0,0.1149152
"273087",PUCARA,-19.66,-70.28,0,0.2561111,0,0.220733
"273842",AUDAZ,-19.64,-70.31,0,0.1461111,0,0.1259122
"274593",CLAUDIAALEJANDRA,-19.61,-70.31,0,0.2666667,0,0.2297589
"274600",CLAUDIAALEJANDRA,-19.64,-70.31,0,0.2666667,0,0.2298018
"274612",CLAUDIAALEJANDRA,-19.6,-70.27,0,0.1333333,0,0.1148723
"274613",CLAUDIAALEJANDRA,-19.62,-70.26,0,0.1333333,0,0.1148866
"274749",EPERVA65,-19.61,-70.27,0,0.1427778,0,0.1230168
"274928",BARRACUDAIV,-19.65,-70.3,0,1.540556,0,1.327667
"274929",BARRACUDAIV,-19.63,-70.3,0,0.57,0,0.4911708
"275748",ATACAMAV,-19.63,-70.3,0,0.3833333,0,0.3303195
"276226",COLLEN,-19.6,-70.3,0,0.2833333,0,0.2441037
"277206",AUDAZ,-19.61,-70.32,0,0.2,0,0.1723192
"277406",COLLEN,-19.63,-70.29,0,0.1166667,0,0.100532
"278198",DONERNESTOAYALAMARFIL,-19.61,-70.29,0,0.3372222,0,0.2905493
"278814",BLANQUILLO,-19.66,-70.3,0,0.2202778,0,0.1898495
"279125",ICALMA,-19.64,-70.31,0,0.2752778,0,0.2372225
"279188",CORPESCAI,-19.64,-70.25,0,0.1333333,0,0.1149009
"279267",BANDURRIA,-19.64,-70.27,0,0.2666667,0,0.2298018
"279331",EPERVA51,-19.63,-70.27,0,0.3325,0,0.2865163
"280453",BARRACUDAIV,-19.64,-70.31,0,0.245,0,0.2111304
"281024",ANGAMOS2,-19.66,-70.29,0,0.5205556,0,0.4486482
"281026",ANGAMOS2,-19.64,-70.3,0,0.3891667,0,0.335367
"281085",ANGAMOS2,-19.6,-70.28,0,0.2627778,0,0.2263942
"281233",DONGINO,-19.64,-70.26,0,0.1166667,0,0.1005383
"282159",ICALMA,-19.61,-70.31,0,0.1166667,0,0.1005195
"282212",ICALMA,-19.6,-70.28,0,0.1294444,0,0.1115219
"282414",TRUENOI,-19.62,-70.3,1.326111,2.093611,1.142643,1.803959
"282759",DONERNESTOAYALAMARFIL,-19.64,-70.27,0,0.2633333,0,0.2269293
"283075",EPERVA56,-19.66,-70.3,0,0.4097222,0,0.3531249
"283574",ANGAMOS9,-19.63,-70.3,0,0.4561111,0,0.3930324
"283590",ANGAMOS9,-19.64,-70.28,0,0.3905556,0,0.3365639
"283839",PARINAI,-19.62,-70.28,0,0.1916667,0,0.1651495
"283857",PARINAI,-19.62,-70.27,0,0.08444444,0,0.07276152
"285209",ANGAMOS9,-19.61,-70.27,0,0.1166667,0,0.1005195
"286091",ATACAMAV,-19.61,-70.28,0,0.1333333,0,0.1148795
"286400",EPERVA64,-19.65,-70.27,0,0.1291667,0,0.1113172
"286410",EPERVA64,-19.61,-70.31,0,0.2652778,0,0.2285623
"287056",HURACAN,-19.64,-70.27,0,0.05972222,0,0.05146603
"287614",RELAMPAGO,-19.61,-70.28,0,0.1463889,0,0.1261281
"288599",ANGAMOS4,-19.64,-70.29,0,0.5733333,0,0.4940739
"289081",EPERVA62,-19.66,-70.3,0,0.3963889,0,0.3416334
"289591",PARINAI,-19.61,-70.29,0,0.2566667,0,0.221143
"289621",EPERVA49,-19.64,-70.3,0,0.2666667,0,0.2298018
"289633",EPERVA49,-19.63,-70.31,0,0.2666667,0,0.2297875
"290419",EPERVA66,-19.63,-70.28,0,0.5605556,0,0.4830325
"291374",CORPESCAI,-19.62,-70.32,0,0.3919444,0,0.3377188
"291519",ATACAMAV,-19.6,-70.27,0,0.4166667,0,0.358976
"292057",COLLEN,-19.64,-70.3,0,0.3333333,0,0.2872523
"292082",ANGAMOS3,-19.61,-70.28,0,0.5308333,0,0.4573639
"292137",ANGAMOS3,-19.63,-70.27,0,0.1502778,0,0.1294948
"292318",EPERVA49,-19.66,-70.29,0,0.2,0,0.1723728
"292371",ANGAMOS4,-19.64,-70.28,0.2666667,0.3333333,0.2298018,0.2872523
"292799",DONERNESTOAYALAMARFIL,-19.61,-70.32,0,0.6969444,0,0.6004845
"292971",HALCON,-19.62,-70.31,0,0.1497222,0,0.1290081
"293552",ATACAMAIV,-19.66,-70.25,2.133333,2.666667,1.838644,2.298305
"294139",LICANTEN,-19.6,-70.28,0,0.65,0,0.5600026
"295480",LOA7,-19.66,-70.26,0,0.2016667,0,0.1738093
"295486",LOA7,-19.63,-70.28,0,0.1333333,0,0.1148938
"295711",EPERVA56,-19.65,-70.26,0,0.3808333,0,0.3282062
"296131",EPERVA61,-19.62,-70.3,0.4,0.6155556,0.3446598,0.5303932
"296281",ANGAMOS1,-19.6,-70.31,1.237778,1.437778,1.066398,1.238707
"296365",ANGAMOS9,-19.66,-70.29,0,0.2711111,0,0.233661
"296850",LOA2,-19.64,-70.26,0,0.4,0,0.3447027
"297067",EPERVA65,-19.65,-70.28,0,0.1333333,0,0.1149081
"297084",EPERVA65,-19.66,-70.26,0,0.05972222,0,0.05147245
"297499",LOA2,-19.65,-70.28,0,0.06666667,0,0.05745403
"299434",EPERVA56,-19.66,-70.25,0,0.125,0,0.107733
"299674",SALMON,-19.62,-70.29,0,0.5069444,0,0.4368085
"299678",SALMON,-19.64,-70.29,0.7086111,1.069167,0.6106505,0.9213617
